SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH,SOH
1.0152804542775264,1.0053479382602404,1.0047271215070652,1.0043152681819374,1.0035237238266685,1.003536840574115,1.0047880894284547,1.002938894275266,1.0042136332627198,1.0038170129684614,1.0052209603826514,1.0053104786409477,1.0038751177092013,1.0039956524333198,1.004004795150313,1.0052739352720044,1.004199862113062,1.0041721696477757,1.003239221262186,1.0012290483871806,1.0020040339653795,1.0035760174533879,1.0031147414787056,1.0031585714209614,1.0033138450557875,1.0030664645272946,1.003044347102479,1.0029235302675894,1.003200956900608,1.0031711701664474,1.0029230977478123,1.002957871207041,1.003320265823839,1.0031952745454475,1.0033965432094354,1.0033677068971523,1.0032261035670016,1.0029046548689713,1.0036509886449645,1.003542182428479,1.0036140071655237,1.0036286291580667,1.0027906553386552,1.0028236611645636,1.0032860846713194,1.0010653660165307,0.9898096800282156,1.0044724465157895,1.0006858173149542,1.0019775665182917,1.003686065646932,1.0021611994808926,0.9982293065736173,1.0043960500894447,1.0035313183781702,1.0039311107830522,1.003427077004339,1.0019037559479806,1.0020875330845,1.0037788828536405,0.9882214758194237,1.002546345083084,1.0077183161401495,1.0025082964434127,0.9994809548052757,1.0045925732002747,1.003971075235871,1.0043220753858397,1.0027315969883563,1.0037231036223344,1.0038653980234769,1.0047135691014242,1.0044177354916628,1.0046009153814233,1.0043844732053102,1.0042711810113625,1.0051252996502211,1.0044945508460354,1.0045007801368966,1.0048226608942026,1.004265208916996,1.0043219608562373,1.0044292832684236,1.0041585460818285,1.0059652730508577,1.0049136102437553,1.0055795350054424,1.0043500500330005,1.0052297720687182,1.004434587499691,1.0039148805044324,1.0052091860522627,1.0067082494627442,1.0028671049579705,1.0028950890940567,1.0017540368332234,1.0020022741458474,1.0020489785991373,1.0020578881782896,0.9973824958527141,1.0025282519832022,1.003131637003315,1.0031180312328103,1.0024998503496134,1.0021158023831558,1.0021886533662143,1.0032677955397626,1.0038501510022237,1.0022801996251431,1.002605157352343,1.0007127333073518,1.001604223685368,1.0015608599449897,1.0024294891781782,0.9989737304912922,1.0022364557077161,1.0019301297616134,1.0036747467409424,1.003251226459485,1.002870594482978,1.0031858963764888,0.9986275180486669,1.003711729707216,1.0028485859435716,1.0026789245991599,1.0019101896269758,1.0021159305560905,1.0021871204359174,1.0015986182839085,1.0023399540903828,1.0027492755380334,1.0019478669888005,1.003199140946915,1.0036555218744871,1.0033636277762623,1.0023618907030702,1.0024076164835911,1.0032033726652994,1.001773378290186
1.014776440364664,1.005418128659438,1.004793316481335,1.0043934889926316,1.003602846206327,1.003606954187783,1.0048586538364954,1.0029757276836337,1.0042760045766428,1.0038897053407554,1.0053318538929845,1.0054127136715338,1.0039418400035678,1.0040552104604537,1.0040894220112804,1.0053744552975892,1.0042817601817677,1.004252999100201,1.0032731733929445,1.0011701840393243,1.0019953774787684,1.0036152362017396,1.0031445471894396,1.003203056018269,1.0033650913762462,1.0030934230633068,1.003075382814962,1.0029500716426718,1.003237116032783,1.0031977056477401,1.0029323726139556,1.0029848666828087,1.0033444487952285,1.0032390536855202,1.0034434305278734,1.0034011900498339,1.0032613702686761,1.002932789046214,1.0036935243972118,1.003579599452653,1.0036566138405203,1.0036705428060433,1.0028029557261682,1.0028265112010408,1.0033173192389278,1.0008939079949903,0.989082432337217,1.0045366736843349,1.0005928800197355,1.0019484550451863,1.0037433923873602,1.002066645442108,0.9980960288727713,1.0044488293187925,1.0035637423316273,1.0039545341447706,1.0034584913507612,1.0018466312740777,1.002046109357244,1.0038288264913229,0.9876575921596189,1.002532804243623,1.0078514016626747,1.002503012777832,0.9993530960166419,1.0046612206346728,1.0040008491531296,1.0043793073432759,1.0027174529067664,1.0037846076764685,1.0039046609029305,1.0047563536255302,1.0044842169671853,1.004668078101888,1.0044783471821328,1.0043484624939745,1.005201418290874,1.0045624763773582,1.0045735755510377,1.0048965164669776,1.00433677498306,1.004415405121507,1.0045213720638495,1.004231347414364,1.0060667660416074,1.0049496221256748,1.005667619891246,1.0044180147164101,1.0053113322036253,1.0045148218306614,1.0039689658860813,1.005298633520156,1.0067906076383402,1.0029030000478727,1.0029145231258711,1.0017630108977407,1.0020221442305763,1.0020742840121095,1.0020717441993998,0.9971908307786225,1.0025557072204925,1.0031734075137493,1.0031540008397177,1.0025329011903568,1.0021339021056903,1.0022113837310958,1.0033029660150956,1.0039056892103035,1.0023040746798,1.0026378424528075,1.0007150956591855,1.001602508084175,1.0015554842646008,1.0024566020468606,0.9988456208798923,1.0022529144924153,1.0019381376621936,1.003729151686812,1.0033011108776193,1.002907713983208,1.0032245786865845,0.9984716698549014,1.003770713489159,1.00288057840268,1.002708643316185,1.0019244537588365,1.0021370984840354,1.0021994489397648,1.001606087484893,1.002356073887041,1.0028081224241632,1.0019627583510218,1.0032461805303357,1.0036978736320377,1.0034157974298752,1.0023951992826974,1.002435998178162,1.003252024789958,1.0017986809677677
1.0142836229404215,1.0054859062657926,1.0048574381709932,1.00446947242265,1.003679775443003,1.003674948725053,1.00492654211288,1.0030110381195354,1.0043362943643293,1.0039603872801628,1.0054395594854582,1.0055119846455356,1.0040065558758489,1.0041127455646255,1.0041719214225902,1.0054723638438603,1.0043615360001683,1.0043314993361805,1.0033056025436067,1.0011088316767616,1.0019843639970651,1.003652764049017,1.0031730037167992,1.003246030662899,1.0034144914227103,1.0031189366590507,1.0031049272421078,1.0029754046245454,1.0032717903435884,1.0032227190465086,1.0029404175224728,1.0030104594056546,1.0033670178245326,1.0032812048707784,1.0034887170275486,1.0034332221881248,1.0032950364576787,1.002959555731626,1.0037344014162202,1.003615394692396,1.0036976683747392,1.0037110249506342,1.0028139883694973,1.0028281186022983,1.003346982888179,1.0007168817186656,0.9883449696935204,1.0045981868616778,1.0004958167854423,1.0019168475616074,1.0037986438262687,1.0019683410605793,0.9979625427698241,1.00449958874737,1.003594578430978,1.0039751327863498,1.0034874425354656,1.0017866272953293,1.002002171572702,1.0038768470682673,0.9870973307133805,1.002517418978111,1.0079803976528112,1.0024951783497504,0.9992237150753813,1.0047272027762348,1.0040280812972373,1.0044342199754257,1.0027016141963683,1.0038440056282996,1.003941513858576,1.0047963758101637,1.004548337173394,1.0047329423279632,1.004569959140685,1.0044232552597983,1.0052752426805664,1.0046285611908028,1.004644451437157,1.004968419954491,1.0044057895149054,1.0045062722781728,1.0046113391144655,1.0043020971179477,1.0061656704844815,1.0049835634115374,1.005753120617995,1.0044839476718879,1.0053903869228116,1.0045929091924382,1.0040208890810107,1.0053858401781874,1.0068696343419783,1.0029374174941952,1.002932737517254,1.0017709204210916,1.002040838128172,1.0020984922434515,1.0020845534943055,0.9969992116369754,1.0025821033063727,1.0032135587656599,1.0031886794688707,1.0025646834183612,1.0021507622524282,1.0022330603645486,1.0033364642687874,1.0039593835450578,1.0023267315403588,1.0026689993685447,1.000717190796294,1.0015998349062227,1.0015492907580397,1.0024824956910952,0.9987167013956814,1.0022681825447644,1.0019458179790368,1.0037819230324023,1.003349431636153,1.002943479099428,1.00326173319767,0.9983146960183634,1.0038277313876764,1.002911293417471,1.0027369775547548,1.0019378342995842,1.002157060733934,1.0022106093508767,1.0016125779200227,1.0023708339234967,1.0028647633374759,1.0019768043245187,1.003291252240528,1.0037384230955801,1.0034663990922317,1.0024273724356136,1.0024634924040803,1.0032990667444783,1.0018230810686315
1.0138020020047989,1.0055512710793046,1.0049194865760396,1.0045432184719927,1.0037545115366966,1.0037408241859251,1.004991754257608,1.0030448255829711,1.0043945026257792,1.0040290587866838,1.005544077160072,1.0056082915629534,1.0040692653260448,1.004168257745835,1.0042522933842424,1.0055676609108184,1.0044391895682638,1.0044076703557145,1.0033365087141726,1.0010449912994928,1.0019709935202699,1.0036886009952197,1.0032001110607842,1.0032874953548512,1.0034620451951797,1.0031430053145263,1.0031329803839169,1.0029995292132101,1.0033049798330236,1.003246210362753,1.0029472324733635,1.0030346493755782,1.0033879729117514,1.0033217281012223,1.003532402708461,1.0034638033120251,1.0033271021340093,1.0029849549252063,1.0037736197019895,1.003649568147708,1.0037371707681804,1.0037500755918394,1.002823753268643,1.0028284833683359,1.0033750756190727,1.000534287187556,0.9875972920971255,1.0046569860478185,1.0003946276120748,1.001882744067555,1.0038518199636577,1.0018662863363057,0.9978288482647757,1.0045483283751773,1.003623826676223,1.0039929067077895,1.0035139305584524,1.0017237440117357,1.0019557197308753,1.003922944584474,0.9865406914807087,1.002500189286548,1.0081053041105585,1.002484793159168,0.9990928119814939,1.0047905196249611,1.0040527716681946,1.0044868132822893,1.002684080857162,1.0039012974778274,1.0039759568904139,1.0048336356553251,1.0046100961102888,1.0047955080596487,1.0046593090809668,1.0044955593088338,1.005346772819299,1.0046928052863693,1.0047134077952549,1.0050383713567432,1.004472252512532,1.0045945623262347,1.0046991844202717,1.00437079519258,1.0062619863794797,1.0050154341013429,1.0058360371856898,1.0045478488994337,1.005466936226277,1.0046688495850216,1.0040706500892207,1.0054708060263569,1.0069453295736586,1.0029703572969377,1.0029497322682055,1.0017777654032767,1.002058355838634,1.0021216032931635,1.0020963160630063,0.9968076384277726,1.0026074402408425,1.003252090759047,1.0032220671202692,1.0025951970336269,1.0021663828233691,1.0022536832665734,1.0033682903008383,1.004011234006487,1.0023481702068195,1.002698628099555,1.0007190187186774,1.0015962041515114,1.0015422794253057,1.002507170110882,0.9985869720386596,1.0022822598647632,1.0019531707121432,1.0038330607777128,1.0033961887350864,1.0029778898316382,1.0032973599097457,0.9981565965390528,1.0038827834027684,1.0029407309879452,1.0027639273148692,1.0019503312492182,1.0021758173057862,1.0022206016692536,1.001618089589297,1.00238423419975,1.0029191982779713,1.0019900049092914,1.0033343560774917,1.0037771702651146,1.0035154327633318,1.0024584101618197,1.0024900991613461,1.0033444985288609,1.0018465785927775
1.0133315775577962,1.005614223099974,1.0049794616964742,1.0046147271406596,1.0038270544874077,1.0038045805703992,1.0050542902706796,1.003077090073941,1.0044506293609927,1.0040957198603182,1.0056454069168266,1.0057016344237868,1.0041299683541556,1.0042217470040824,1.0043305378962368,1.0056603464984628,1.004514720886054,1.004481512158803,1.0033658919046418,1.0009786629075177,1.0019552660483826,1.003722747040348,1.0032258692213951,1.0033274500941258,1.0035077526936542,1.003165629029734,1.0031595422403892,1.003022445408666,1.003336684501089,1.0032681795964737,1.0029528174666278,1.0030574365925797,1.0034073140568849,1.0033606233768515,1.0035744875706103,1.0034929334215348,1.003357567297668,1.0030089866269556,1.0038111792545201,1.003682119818589,1.0037751210208439,1.003787694729659,1.002832250423605,1.0028276054991536,1.0034015974316095,1.000346124401662,0.9868393995480327,1.0047130712427568,1.0002893124996326,1.0018461445630293,1.0039029207995271,1.0017604812692877,0.9976949453576262,1.004595048202214,1.0036514870673618,1.0040078559090897,1.0035379554197215,1.0016579814232967,1.0019067538317628,1.003967119039943,0.9859876744616032,1.0024811151689341,1.008226121035917,1.0024718572060844,0.9989603867349797,1.0048511711808514,1.004074920266001,1.0045370872638664,1.0026648528891478,1.0039564832250523,1.0040079899984435,1.004868133161014,1.0046694937778695,1.0048557752969445,1.004746397002978,1.0045653746410814,1.0054160087070714,1.0047552086640577,1.004780444625331,1.0051063706737338,1.00453616397594,1.0046802752656927,1.0047849079812683,1.0044374416382609,1.0063557137266024,1.0050452341950913,1.0059163695943298,1.0046097183990477,1.0055409801140216,1.0047426430084112,1.0041182489107112,1.0055535310646642,1.0070176933333808,1.0030018194561006,1.0029655073787254,1.0017835458442954,1.0020746973619628,1.0021436171612452,1.0021070319055023,0.9966161111510144,1.0026317180239022,1.0032890034939101,1.0032541637939134,1.0026244420361534,1.0021807638185134,1.00227325243717,1.003398444111248,1.004061240594591,1.0023683906791818,1.0027267286458375,1.0007205794263356,1.0015916158200409,1.0015344502663994,1.0025306253062214,0.9984564328088269,1.002295146452412,1.0019601958615125,1.003882564922744,1.0034413821744195,1.0030109461798384,1.003331458822811,0.9979973714169695,1.003935869534435,1.002968891114102,1.0027894925965282,1.0019619446077388,1.0021933681995918,1.0022294258948954,1.001622622492716,1.002396274715801,1.0029714272456498,1.0020023601053394,1.0033754920412268,1.0038141151406412,1.0035628984431755,1.002488312461315,1.0025158184499596,1.003388320143105,1.0018691735402054
1.0128723495994134,1.0056747623278006,1.0050373635322971,1.0046839984286506,1.0038974042951365,1.0038662178784752,1.005114150152095,1.0031078315924449,1.0045046745699697,1.0041603705010658,1.0057435487557214,1.005792013228036,1.004188664960181,1.0042732133393677,1.0044066549585737,1.005750420606794,1.0045881299535395,1.004553024745446,1.0033937521150145,1.0009098465008364,1.0019371815814033,1.0037552021844018,1.0032502781986314,1.003365894880723,1.0035516139181344,1.0031868078046733,1.0031846128115245,1.0030441532109131,1.003366904347784,1.0032886267476702,1.0029571725022657,1.0030788210566592,1.0034250412599328,1.0033978906976664,1.0036149716139966,1.003520612516654,1.0033864319486545,1.0030316508368737,1.0038470800738117,1.0037130497050388,1.0038115191327297,1.0038238823640928,1.0028394798343832,1.0028254849947515,1.003426548325789,1.0001523933609835,0.9860712920462416,1.0047664424464926,1.000179871448116,1.0018070490480302,1.003951946333877,1.0016509258595252,0.9975608340483755,1.0046397482284801,1.0036775596043945,1.0040199803902508,1.003559517119273,1.0015893395300122,1.001855273875365,1.004009370434674,0.9854382796560643,1.0024601966252693,1.008342848428886,1.0024563704904998,0.9988264393358386,1.0049091574439057,1.004094527090657,1.0045850419201572,1.0026439302923251,1.004009562869974,1.0040376131826654,1.0048998683272312,1.0047265301761366,1.0049137440398508,1.004831222906719,1.0046327012565408,1.0054829503438836,1.004815771323868,1.0048455619273855,1.005172417905463,1.0045975239051292,1.0047634110965467,1.0048685097974552,1.00450203645499,1.0064468525258494,1.0050729636927829,1.0059941178439156,1.0046695561707297,1.0056125185860456,1.0048142894626073,1.004163685545482,1.0056340152931096,1.0070867256211449,1.0030318039716835,1.0029800628488137,1.001788261744148,1.0020898626981583,1.0021645338476968,1.0021167010217935,0.9964246298067008,1.0026549366555517,1.0033242969702498,1.003284969489803,1.0026524184259409,1.002193905237861,1.0022917678763383,1.0034269257000168,1.0041094033093696,1.002387392957446,1.002753301007393,1.0007218729192688,1.001586069911811,1.0015258032813203,1.002552861277113,0.9983250837061832,1.0023068423077106,1.001966893427145,1.0039304354674958,1.003485011954152,1.0030426481440289,1.0033640299368667,0.9978370206521138,1.0039869897826759,1.0029957737959416,1.002813673399732,1.001972674375146,1.002209713415351,1.002237082027802,1.00162617663028,1.00240695547165,1.0030214502405113,1.0020138699126628,1.0034146601317333,1.00384925772216,1.003608796131763,1.0025170793341,1.0025406502699203,1.0034305315872112,1.0018908659109158
1.0124243181296506,1.0057328887627845,1.0050931920835082,1.004751032335966,1.003965560959883,1.0039257361101532,1.0051713339018542,1.0031370501384826,1.0045566382527105,1.004223010708927,1.0058385026767567,1.005879427975701,1.0042453551441213,1.0043226567516907,1.004480644571253,1.005837883235812,1.0046594167707197,1.0046222081156433,1.0034200893452907,1.0008385420794488,1.0019167401193319,1.0037859664273812,1.0032733379924936,1.0034028297146422,1.0035936288686196,1.0032065416393443,1.003208192097323,1.0030646526199514,1.0033956393731092,1.0033075518163426,1.0029602975802772,1.0030988027678167,1.0034411545208954,1.0034335300636668,1.0036538548386202,1.0035468405973826,1.0034136960869693,1.0030529475549608,1.0038813221598644,1.0037423578070575,1.0038463651038376,1.0038586384951411,1.002845441500978,1.0028221218551299,1.0034499283016112,0.9999530940655205,0.9852929695917525,1.004817099659026,1.0000663044575249,1.0017654575225576,1.0039988965667073,1.001537620107018,0.9974265143370236,1.0046824284539762,1.003702044287321,1.0040292801512722,1.0035786156571067,1.0015178183318825,1.0018012798616818,1.0040496987686673,0.9848925070640918,1.0024374336555537,1.0084554862894664,1.0024383330124143,0.9986909697840706,1.004964478414124,1.0041115921421622,1.0046306772511617,1.0026213130666946,1.0040605364125925,1.0040648264430792,1.0049288411539758,1.0047812053050895,1.0049694142883674,1.0049137867921893,1.004697539155212,1.0055475977297357,1.0048744932658,1.0049087597014184,1.005236513051931,1.0046563323000999,1.0048439698187965,1.0049499898688325,1.0045645796427676,1.0065354027772206,1.0050986225944174,1.0060692819344468,1.00472736221448,1.0056815516423487,1.00488378894761,1.0042069599935337,1.0057122587116931,1.007152426436951,1.0030603108436869,1.0029933986784705,1.0017919131028346,1.0021038518472203,1.0021843533525183,1.0021253234118799,0.9962331943948315,1.002677096135791,1.0033579711880658,1.003314484207938,1.0026791262029897,1.002205807081412,1.0023092295840783,1.0034537350671442,1.004155722150823,1.002405177041612,1.0027783451842212,1.0007228991974773,1.001579566426822,1.001516338470069,1.002573878023557,0.9981929247307286,1.0023173474306593,1.0019732634090408,1.0039766724119679,1.0035270780742844,1.0030729957242095,1.0033950732519121,0.9976755442444853,1.0040361441474912,1.0030213790334641,1.0028364697244805,1.0019825205514397,1.0022248529530637,1.0022435700679733,1.0016287520019889,1.0024162764672961,1.0030692672625556,1.0020245343312617,1.0034518603490112,1.003882598009671,1.003653125829094,1.0025447107801746,1.0025645946212287,1.0034711328611792,1.0019116557049081
1.0119874831485076,1.0057886024049256,1.0051469473501078,1.0048158288626057,1.0040315244816471,1.0039831352654334,1.0052258415199569,1.0031647457120545,1.0046065204092145,1.0042836404839017,1.0059302686799323,1.0059638786667817,1.0043000389059764,1.0043700772410515,1.0045525067342747,1.0059227343855162,1.0047285813375948,1.0046890622693951,1.0034449035954707,1.000764749643355,1.0018939416621686,1.003815039769286,1.0032950486029812,1.0034382545958838,1.0036337975451104,1.0032248305337472,1.0032302800977846,1.0030839436357808,1.0034228895770643,1.003324954802491,1.0029621927006624,1.003117381726052,1.0034556538397728,1.0034675414748528,1.0036911372444808,1.0035716176637206,1.003439359712612,1.0030728767812163,1.0039139055126782,1.003770044124645,1.0038796589341679,1.0038919631228038,1.002850135423389,1.0028175160802881,1.0034717373590762,0.9997482265152728,0.9845044321845652,1.0048650428803572,0.9999486115278593,1.0017213699866117,1.0040437714980182,1.0014205640117666,0.9972919862235705,1.0047230888787015,1.0037249411161413,1.0040357551921546,1.003595251033223,1.0014434178289073,1.0017447717907133,1.004088104041923,0.9843503566856859,1.0024128262597873,1.0085640346176576,1.0024177447718279,0.9985539780796758,1.0050171340915064,1.0041261154205168,1.0046739932568798,1.0025970012122558,1.0041094038529081,1.004089629779685,1.0049550516412484,1.0048335191647286,1.0050227860424943,1.0049940886593893,1.004759888337095,1.0056099508646277,1.004931374489854,1.0049700379474296,1.0052986561131374,1.0047125891608517,1.0049219514324428,1.0050293481954,1.0046250712015934,1.0066213644807165,1.0051222108999949,1.0061418618659232,1.0047831365302984,1.005748079282931,1.0049511414634191,1.0042480722548657,1.0057882613204148,1.007214795780799,1.0030873400721103,1.0030055148676957,1.0017944999203552,1.0021166648091488,1.0022030756757094,1.0021328990757614,0.9960418049154067,1.00269819646462,1.0033900261473583,1.0033427079483188,1.0027045653672995,1.0022164693491662,1.00232563756039,1.0034788722126309,1.0042001971189514,1.0024217429316797,1.002801861176322,1.0007236582609602,1.0015721053650741,1.001506055832645,1.0025936755455533,0.998059955882463,1.0023266618212576,1.0019793058071997,1.0040212757561606,1.0035675805348163,1.0031019889203803,1.0034245887679476,0.9975129421940843,1.004083332628881,1.0030457068266694,1.0028578815707736,1.0019914831366201,1.00223878681273,1.0022488900154094,1.0016303486078424,1.0024242377027404,1.003114878311783,1.0020343533611362,1.0034870926930608,1.003914136003174,1.0036958875351687,1.0025712067995387,1.0025876515038845,1.0035101239650093,1.0019315429221827
1.0115618446559846,1.005841903254224,1.0051986293320954,1.0048783880085694,1.004095294860429,1.0040384153443154,1.0052776730064032,1.0031909183131604,1.0046543210394823,1.0043422598259897,1.0060188467652484,1.0060453653012784,1.0043527162457462,1.0044154748074503,1.0046222414476385,1.0060049740559074,1.0047956236541649,1.0047535872067015,1.003468194865554,1.0006884691925548,1.0018687862099132,1.0038424222101163,1.0033154100300945,1.0034721695244477,1.0036721199476064,1.003241674487882,1.0032508768129091,1.0031020262584014,1.0034486549596495,1.0033408357061155,1.0029628578634213,1.0031345579313653,1.0034685392165645,1.0034999249312242,1.0037268188315784,1.0035949437156682,1.0034634228255825,1.0030914385156409,1.003944830132253,1.0037961086578018,1.0039114006237204,1.003923856247081,1.0028535616016163,1.0028116676702268,1.0034919754981841,0.9995377907102407,0.9837056798246798,1.0049102721104857,0.9998267926591192,1.0016747864401923,1.0040865711278093,1.0012997575737705,0.9971572497080163,1.0047617295026565,1.0037462500908556,1.0040394055128974,1.0036094232476211,1.0013661380210868,1.0016857496624594,1.0041245862544406,0.9838118285208465,1.00238637443797,1.00866849341346,1.0023946057687403,0.9984154642226541,1.0050671244760527,1.0041380969257205,1.0047149899373116,1.002570994729009,1.0041561651909208,1.004112023192483,1.0049784997890487,1.0048834717550539,1.0050738593022315,1.0050721285083188,1.0048197488021897,1.0056700097485596,1.0049864149960301,1.0050293966654191,1.0053588470890826,1.004766294487385,1.0049973559374847,1.0051065847771576,1.0046835111314678,1.0067047376363365,1.0051437286095155,1.0062118576383454,1.0048368791181848,1.0058121015077925,1.0050163470100346,1.004287022329478,1.0058620231192743,1.0072738336526892,1.0031128916569538,1.0030164114164892,1.0017960221967095,1.002128301583944,1.0022207008172705,1.0021394280134384,0.9958504613684265,1.0027182376420387,1.003420461848127,1.003369640710945,1.0027287359188704,1.0022258920411236,1.0023409918052735,1.0035023371364762,1.0042428282137545,1.0024370906276494,1.0028238489836956,1.0007241501097184,1.0015636867265667,1.0014949553690482,1.002612253843102,0.9979261771613865,1.002334785479506,1.0019850206216219,1.004064245500074,1.0036065193357477,1.003129627732541,1.003452576484973,0.9973492145009107,1.0041285552268453,1.0030687571755572,1.0028779089386115,1.0019995621306872,1.0022515149943498,1.0022530418701106,1.0016309664478409,1.0024308391779821,1.0031582833881931,1.0020433270022862,1.0035203571638815,1.0039438717026692,1.003737081249987,1.0025965673921922,1.0026098209178878,1.003547504898701,1.0019505275627394
1.0111474026520817,1.0058927913106799,1.0052482380294714,1.0049387097738576,1.0041568720962282,1.0040915763467995,1.0053268283611934,1.0032155679418004,1.0047000401435138,1.004398868735191,1.006104236932705,1.0061238878791907,1.0044033871634306,1.0044588494508868,1.0046898487113447,1.006084602246985,1.0048605437204299,1.0048157829275621,1.0034899631555407,1.0006097007270487,1.0018412737625655,1.003868113749872,1.0033344222738334,1.0035045745003341,1.0037085960761076,1.0032570735017485,1.003269982242697,1.0031189004878132,1.0034729355208645,1.0033551945272159,1.0029622930685538,1.0031503313837564,1.003479810651271,1.0035306804327813,1.0037608995999132,1.003616818753225,1.0034858854258812,1.0031086327582341,1.0039740960185892,1.0038205514065273,1.003941590172495,1.0039543178679722,1.00285572003566,1.0028045766249454,1.0035106427189346,0.999321786650424,0.9828967125120963,1.004952787349412,0.9997008478513046,1.0016257068832994,1.0041272954560807,1.0011752007930297,0.9970223047903609,1.004798350325841,1.003765971211464,1.0040402311135008,1.003621132300302,1.001285978908421,1.00162421347692,1.0041591454062206,0.9832769225695734,1.0023580781901016,1.0087688626768732,1.0023689160031517,0.9982754282130057,1.0051144495677633,1.004147536657774,1.004753667292457,1.0025432936169538,1.0042008204266304,1.0041320066814732,1.0049991855973768,1.004931063076065,1.0051226340675792,1.005147906338978,1.0048771205504965,1.0057277743815314,1.0050396147843281,1.005086835855387,1.0054170859797662,1.0048174482796997,1.005070183333923,1.0051816996141056,1.0047398994323908,1.0067855222440807,1.0051631757229789,1.006279269251713,1.0048885899781395,1.0058736183169334,1.0050794055874568,1.004323810217371,1.0059335441082717,1.0073295400526212,1.0031369655982176,1.0030260883248514,1.0017964799318977,1.0021387621716058,1.0022372287772014,1.0021449102249103,0.9956591637538907,1.002737219668047,1.0034492782903721,1.0033952824958168,1.0027516378577024,1.0022340751572845,1.0023552923187289,1.0035241298386806,1.0042836154352324,1.0024512201295208,1.0028443086063419,1.0007243747437513,1.0015543105113003,1.001483037079279,1.002629612916203,0.9977915885674992,1.0023417184054042,1.001990407852307,1.0041055816437074,1.003643894477079,1.003155912160692,1.0034790364029884,0.9971843611649645,1.004171811941384,1.0030905300801283,1.002896551827994,1.0020067575336407,1.0022630374979231,1.0022560256320765,1.0016306055219844,1.0024360808930215,1.0031994824917865,1.0020514552547117,1.0035516537614737,1.0039718051081565,1.003776706973549,1.0026207925581352,1.0026311028632386,1.003583275662255,1.0019686096265783
1.0107441571367983,1.005941266574293,1.0052957734422354,1.0049967941584699,1.004216256189045,1.0041426182728854,1.005373307584327,1.0032386945979743,1.0047436777213086,1.004453467211506,1.0061864391823019,1.0061994464005188,1.00445205165903,1.004500201171361,1.0047553285253932,1.0061616189587492,1.0049233415363898,1.0048756494319773,1.0035102084654313,1.000528444246836,1.001811404320126,1.0038921143885533,1.0033520853341977,1.0035354695235428,1.0037432259306143,1.003271027575347,1.003287596387148,1.003134566324016,1.0034957312607096,1.0033680312657922,1.0029604983160598,1.0031647020832257,1.0034894681438922,1.0035598079795238,1.003793379549485,1.0036372427763913,1.0035067475135078,1.0031244595089963,1.0040017031716861,1.0038433723708218,1.003970227580492,1.003983347985478,1.00285661072552,1.0027962429444441,1.003527739021328,0.9991002143358229,0.9820775302468147,1.0049925885971358,0.9995707771044156,1.0015741313159332,1.0041659444828328,1.0010468936695445,0.9968871514706044,1.0048329513482555,1.003784104477966,1.004038231993965,1.0036303781912648,1.0012029404909097,1.0015601632340954,1.0041917814972627,0.9827456388318669,1.0023279375161824,1.0088651424078974,1.0023406754750621,0.9981338700507304,1.0051591093666379,1.0041544346166764,1.0047900253223163,1.0025138978760906,1.0042433695600368,1.0041495802466551,1.0050171090662325,1.0049762931277624,1.0051691103385372,1.005221422151367,1.004932003582015,1.0057832447635429,1.005090973854748,1.005142355517333,1.0054733727851886,1.0048660505377955,1.0051404336217573,1.005254692706244,1.004794236104362,1.0068637183039495,1.0051805522403854,1.0063440967060262,1.0049382691101623,1.0059326297103535,1.0051403171956852,1.0043584359185445,1.0060028242874075,1.0073819149805954,1.0031595618959017,1.0030345455927818,1.0017958731259198,1.0021480465721342,1.0022526595555024,1.0021493457101776,0.9954679120717994,1.0027551425426453,1.0034764754740937,1.0034196333029342,1.0027732711837953,1.0022410186976485,1.0023685391007557,1.0035442503192438,1.004322558783385,1.002464131437294,1.0028632400442608,1.0007243321630592,1.0015439767192746,1.0014703009633374,1.0026457527648562,0.9976561901008008,1.0023474605989524,1.0019954674992553,1.0041452841870617,1.0036797059588096,1.0031808422048332,1.0035039685219937,0.9970183821862457,1.0042131027724974,1.003111025540382,1.002913810238921,1.002013069345481,1.0022733543234499,1.002257841301307,1.0016292658302723,1.0024399628478584,1.0032384756225625,1.0020587381184125,1.0035809824858375,1.0039979362196358,1.0038147647058546,1.0026438822973678,1.002651497339937,1.0036174362556705,1.0019857891136992
